,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
364,91000,27.0,0.0,16.5,0.87,11.75,0.43,bending2
365,91250,27.0,0.0,15.75,0.43,11.5,0.5,bending2
366,91500,27.0,0.0,16.0,0.0,9.25,0.43,bending2
367,91750,27.0,0.0,16.0,0.0,9.5,1.5,bending2
368,92000,26.75,0.83,12.0,3.74,11.25,1.3,bending2
369,92250,29.0,0.0,11.25,2.59,15.75,1.79,bending2
370,92500,30.0,0.0,10.0,5.15,15.75,1.09,bending2
371,92750,30.0,0.0,15.75,0.83,14.75,2.17,bending2
372,93000,31.75,0.83,16.0,0.0,18.25,0.83,bending2
373,93250,33.0,0.0,17.25,0.83,18.0,0.0,bending2
374,93500,32.5,2.18,17.25,0.83,14.5,1.12,bending2
375,93750,29.67,0.47,15.67,0.47,9.0,2.24,bending2
376,94000,27.75,0.83,14.5,0.5,8.0,1.87,bending2
377,94250,27.0,0.0,13.0,0.0,9.67,0.94,bending2
378,94500,26.75,0.43,12.0,0.0,8.8,0.4,bending2
379,94750,27.0,0.0,12.0,0.0,8.33,0.47,bending2
380,95000,27.0,0.0,12.75,0.83,8.33,0.94,bending2
381,95250,26.75,0.43,13.75,0.43,9.25,0.43,bending2
382,95500,27.0,0.0,12.33,0.47,9.0,0.71,bending2
383,95750,26.75,0.43,13.25,0.83,9.75,0.83,bending2
384,96000,26.5,0.5,14.75,0.43,10.25,1.3,bending2
385,96250,27.0,0.0,15.0,0.0,11.25,0.83,bending2
386,96500,27.0,0.0,15.0,0.0,11.5,0.5,bending2
387,96750,27.0,0.0,14.75,0.43,11.5,0.5,bending2
388,97000,27.0,0.0,14.5,0.5,11.5,0.5,bending2
389,97250,27.0,0.0,14.25,0.43,11.25,0.83,bending2
390,97500,26.5,0.5,13.25,0.83,11.0,1.22,bending2
391,97750,26.75,0.43,11.5,0.87,8.25,1.48,bending2
392,98000,26.5,0.5,11.75,0.43,8.0,1.22,bending2
393,98250,27.0,0.0,12.0,0.0,8.0,1.22,bending2
394,98500,27.0,0.0,13.25,0.83,7.0,2.16,bending2
395,98750,27.0,0.0,14.67,0.94,9.33,0.47,bending2
396,99000,27.0,0.0,16.33,0.47,9.25,0.43,bending2
397,99250,28.0,0.0,15.0,0.0,7.5,2.06,bending2
398,99500,27.33,0.47,14.67,0.47,8.75,0.43,bending2
399,99750,27.0,0.0,13.25,0.43,8.67,1.25,bending2
400,100000,27.5,0.5,14.0,0.82,9.67,0.94,bending2
401,100250,27.0,0.0,14.25,0.43,8.33,0.47,bending2
402,100500,28.0,0.0,15.0,0.0,9.25,1.48,bending2
403,100750,29.0,0.0,15.0,0.0,10.67,0.47,bending2
404,101000,29.0,0.0,15.0,0.0,10.25,1.3,bending2
405,101250,28.5,0.5,15.0,0.0,11.0,0.71,bending2
406,101500,27.5,0.5,15.0,0.71,6.0,1.87,bending2
407,101750,28.0,0.0,16.0,1.0,6.67,2.62,bending2
408,102000,28.0,0.0,13.67,0.47,10.0,0.82,bending2
409,102250,29.5,0.5,13.0,0.71,12.75,1.3,bending2
410,102500,28.67,0.47,14.0,1.41,15.0,0.71,bending2
411,102750,27.67,0.94,12.0,0.71,13.67,1.25,bending2
412,103000,27.0,0.0,12.0,0.82,14.25,1.3,bending2
413,103250,27.0,0.0,13.67,1.25,13.75,1.3,bending2
414,103500,27.0,0.0,12.0,0.0,15.5,0.5,bending2
415,103750,27.0,0.0,12.67,1.7,11.5,2.6,bending2
416,104000,26.75,0.43,8.75,1.79,14.25,3.27,bending2
417,104250,27.0,0.0,5.0,1.58,16.5,2.06,bending2
418,104500,27.0,0.0,11.33,0.94,9.0,4.24,bending2
419,104750,27.25,0.43,9.33,3.77,5.0,2.16,bending2
420,105000,25.25,0.43,14.33,0.94,12.67,0.94,bending2
421,105250,25.0,0.0,15.0,0.0,13.5,1.12,bending2
422,105500,25.33,0.47,13.25,0.83,12.67,0.94,bending2
423,105750,26.0,0.0,12.0,0.0,13.25,1.3,bending2
424,106000,25.67,0.47,12.5,0.5,13.33,0.94,bending2
425,106250,25.75,0.43,13.25,0.43,13.0,1.0,bending2
426,106500,25.25,0.43,12.5,0.5,12.5,0.87,bending2
427,106750,26.0,0.71,9.75,2.49,8.33,3.3,bending2
428,107000,25.67,0.47,6.67,2.62,11.75,1.64,bending2
429,107250,27.0,0.71,2.75,3.03,7.5,2.06,bending2
430,107500,28.67,0.47,8.0,2.35,9.33,4.5,bending2
431,107750,28.33,0.94,10.33,0.47,9.33,2.36,bending2
432,108000,27.5,0.5,6.25,2.17,7.67,2.36,bending2
433,108250,27.67,0.94,9.5,4.5,6.33,3.3,bending2
434,108500,27.0,0.0,13.0,2.45,7.0,1.0,bending2
435,108750,27.0,0.0,15.0,0.0,8.0,1.0,bending2
436,109000,28.25,0.43,15.67,0.47,7.67,0.94,bending2
437,109250,29.0,0.0,15.33,0.47,9.0,0.0,bending2
438,109500,29.0,0.0,17.33,0.47,5.33,1.89,bending2
439,109750,28.8,0.75,16.2,0.75,4.33,1.25,bending2
440,110000,28.5,0.5,15.75,0.43,7.75,1.09,bending2
441,110250,29.5,0.5,15.0,0.0,8.0,0.71,bending2
442,110500,30.0,0.0,15.0,0.0,9.33,2.05,bending2
443,110750,30.0,0.0,17.33,0.47,12.0,0.71,bending2
444,111000,30.0,0.0,17.75,0.43,8.25,3.34,bending2
445,111250,27.0,0.0,15.0,0.82,4.75,1.79,bending2
446,111500,27.0,0.0,14.75,0.43,2.0,0.0,bending2
447,111750,26.0,0.0,13.67,0.94,0.0,0.0,bending2
448,112000,26.0,0.0,12.75,0.43,4.0,0.0,bending2
449,112250,25.75,0.43,12.0,0.0,6.33,0.47,bending2
450,112500,25.67,0.47,11.0,0.71,3.5,0.5,bending2
451,112750,25.75,0.43,11.0,1.58,2.33,0.47,bending2
452,113000,26.67,0.47,13.0,0.0,2.5,1.66,bending2
453,113250,27.0,0.0,13.33,0.47,1.67,0.47,bending2
454,113500,27.0,0.0,15.0,0.0,4.0,0.0,bending2
455,113750,27.0,0.0,16.0,0.71,4.0,1.41,bending2
456,114000,28.67,0.47,18.67,0.47,9.5,3.57,bending2
457,114250,30.0,0.0,18.0,0.0,16.25,1.3,bending2
458,114500,30.75,0.43,18.0,0.0,15.0,0.0,bending2
459,114750,29.5,0.87,18.6,0.49,13.8,1.94,bending2
460,115000,27.25,0.43,17.25,0.43,10.25,1.3,bending2
461,115250,27.0,0.0,15.75,0.83,5.0,1.22,bending2
462,115500,26.5,0.5,15.0,0.0,6.0,2.16,bending2
463,115750,26.75,0.43,14.0,0.71,8.0,1.0,bending2
464,116000,27.0,0.0,13.75,0.43,8.5,0.5,bending2
465,116250,27.0,0.0,15.5,0.5,7.75,0.83,bending2
466,116500,27.0,0.0,15.33,0.47,8.33,0.47,bending2
467,116750,27.0,0.0,15.25,0.43,6.0,0.71,bending2
468,117000,27.0,0.0,15.0,0.0,4.25,0.83,bending2
469,117250,27.0,0.0,15.0,0.0,3.75,0.83,bending2
470,117500,27.0,0.0,15.0,0.0,4.0,1.0,bending2
471,117750,26.5,0.5,14.75,0.43,4.5,1.12,bending2
472,118000,26.75,0.43,14.25,0.83,7.75,1.09,bending2
473,118250,27.0,0.0,13.75,0.43,7.0,1.0,bending2
474,118500,27.0,0.0,13.5,0.5,5.0,1.0,bending2
475,118750,27.0,0.0,14.0,0.0,6.5,0.5,bending2
476,119000,27.0,0.0,15.0,0.0,4.0,1.0,bending2
477,119250,27.0,0.0,14.25,0.83,4.0,2.0,bending2
478,119500,27.0,0.0,13.33,1.25,1.5,0.5,bending2
479,119750,26.5,0.5,15.0,0.0,3.0,0.0,bending2
0,0,32.0,4.85,17.5,3.35,22.5,3.2,cycling
1,250,40.5,1.12,14.0,2.24,21.75,1.3,cycling
2,500,40.5,2.6,11.33,4.5,18.25,5.31,cycling
3,750,34.5,1.5,20.67,2.87,19.0,2.83,cycling
4,1000,34.5,1.5,21.25,3.27,18.25,4.38,cycling
5,1250,32.25,2.86,21.5,2.29,23.5,2.6,cycling
6,1500,35.75,4.44,13.0,3.94,22.75,1.79,cycling
7,1750,41.5,1.12,13.0,2.94,19.75,1.79,cycling
8,2000,39.75,3.27,8.5,7.5,20.0,2.45,cycling
9,2250,30.75,2.49,20.25,4.92,16.33,5.25,cycling
10,2500,32.75,0.43,17.75,3.27,20.5,6.06,cycling
11,2750,32.75,2.17,19.0,4.06,21.0,3.67,cycling
12,3000,32.25,6.18,16.5,4.72,22.75,3.03,cycling
13,3250,41.25,0.83,14.25,3.9,22.25,1.3,cycling
14,3500,42.33,2.49,14.0,4.42,18.0,2.45,cycling
15,3750,34.25,1.79,20.5,4.56,19.5,2.69,cycling
16,4000,33.0,0.0,16.0,6.68,19.75,2.68,cycling
17,4250,32.25,3.27,19.5,3.35,22.0,3.67,cycling
18,4500,36.75,4.97,14.0,1.63,23.25,1.79,cycling
19,4750,42.75,0.83,17.5,4.09,21.75,0.83,cycling
20,5000,43.25,2.49,14.25,5.76,15.25,3.49,cycling
21,5250,34.5,3.35,11.25,7.89,15.0,5.43,cycling
22,5500,33.75,1.3,19.25,1.79,16.75,4.02,cycling
23,5750,32.75,3.27,18.75,2.49,19.0,5.7,cycling
24,6000,35.75,4.44,17.33,4.64,21.0,4.55,cycling
25,6250,40.75,1.09,11.8,2.93,21.2,2.4,cycling
26,6500,42.25,0.43,18.0,0.0,20.0,0.82,cycling
27,6750,38.75,3.9,10.0,3.32,16.75,1.09,cycling
28,7000,34.75,1.79,18.75,3.9,18.75,1.3,cycling
29,7250,35.0,1.41,21.75,2.49,18.0,3.27,cycling
30,7500,31.0,3.85,21.5,2.87,24.0,2.53,cycling
31,7750,38.0,5.66,17.0,3.56,21.0,3.0,cycling
32,8000,41.0,0.82,13.0,5.89,20.5,3.04,cycling
33,8250,42.75,2.28,16.25,3.03,18.25,3.9,cycling
34,8500,33.25,3.63,15.75,3.9,18.67,3.09,cycling
35,8750,33.75,1.3,23.33,0.94,11.67,7.76,cycling
36,9000,33.25,2.77,17.5,2.6,22.0,1.0,cycling
37,9250,36.75,3.9,19.5,3.2,20.75,3.83,cycling
38,9500,41.0,1.58,14.0,2.94,21.25,2.59,cycling
39,9750,41.25,1.92,15.0,3.56,19.0,1.41,cycling
40,10000,35.25,2.49,18.5,4.15,16.25,3.56,cycling
41,10250,35.5,1.5,24.0,0.0,17.5,2.5,cycling
42,10500,31.25,1.09,19.0,1.22,23.0,0.71,cycling
43,10750,34.0,2.12,21.0,3.0,24.67,3.3,cycling
44,11000,40.0,2.83,19.25,4.82,21.67,4.11,cycling
45,11250,39.25,0.43,18.0,3.67,19.0,5.1,cycling
46,11500,44.5,0.87,16.0,2.12,19.33,2.36,cycling
47,11750,38.5,4.15,18.5,2.29,14.25,4.82,cycling
48,12000,34.0,1.41,22.33,0.94,15.75,4.44,cycling
49,12250,34.67,1.25,16.33,0.94,22.75,1.09,cycling
50,12500,37.0,1.41,18.0,1.63,24.5,2.29,cycling
51,12750,39.0,1.87,14.75,3.63,18.75,3.27,cycling
52,13000,35.75,2.77,12.25,3.63,15.25,1.64,cycling
53,13250,31.75,4.02,13.5,1.5,18.5,3.2,cycling
54,13500,43.25,2.05,19.75,2.17,14.75,2.17,cycling
55,13750,42.0,1.22,17.5,1.5,19.5,2.87,cycling
56,14000,35.25,2.49,12.5,8.05,19.5,1.12,cycling
57,14250,31.0,1.22,19.0,2.83,19.75,1.79,cycling
58,14500,35.0,3.81,17.5,6.06,20.5,2.29,cycling
59,14750,35.25,3.77,16.67,2.36,20.5,0.87,cycling
60,15000,35.25,2.49,15.33,2.05,19.75,2.68,cycling
61,15250,42.5,2.5,17.75,3.11,18.0,4.95,cycling
62,15500,37.75,2.77,14.5,6.06,15.5,5.89,cycling
63,15750,33.75,1.3,18.33,0.47,16.33,4.99,cycling
64,16000,34.0,2.0,17.0,0.71,20.5,1.5,cycling
65,16250,33.25,3.49,16.25,3.03,22.75,1.79,cycling
66,16500,38.25,1.48,10.67,6.6,20.67,0.47,cycling
67,16750,38.25,2.49,15.0,3.56,16.0,2.12,cycling
68,17000,43.67,1.25,17.0,0.82,19.67,3.4,cycling
69,17250,39.67,1.7,16.5,3.35,14.0,1.0,cycling
70,17500,34.5,1.5,18.75,2.28,14.0,4.06,cycling
71,17750,35.25,2.49,20.25,0.83,21.0,3.67,cycling
72,18000,35.75,3.34,18.0,5.72,21.75,1.3,cycling
73,18250,37.5,1.5,15.75,2.17,20.75,1.79,cycling
74,18500,40.5,1.66,15.0,2.12,21.0,2.12,cycling
75,18750,43.0,1.58,12.5,4.77,17.5,3.91,cycling
76,19000,37.67,1.25,18.0,2.16,15.67,4.92,cycling
77,19250,35.25,1.3,19.75,2.77,13.5,7.3,cycling
78,19500,34.5,1.5,20.5,0.5,21.25,1.79,cycling
79,19750,31.25,6.61,18.67,4.19,23.0,2.55,cycling
80,20000,37.75,1.92,17.5,2.6,20.0,1.87,cycling
81,20250,41.5,2.87,11.75,4.92,20.25,3.77,cycling
82,20500,40.67,3.09,16.0,2.94,16.5,1.5,cycling
83,20750,36.25,0.43,16.75,5.17,15.25,5.45,cycling
84,21000,33.0,0.0,21.33,2.49,7.0,1.0,cycling
85,21250,37.67,3.4,16.0,4.06,22.33,0.47,cycling
86,21500,36.5,5.5,12.0,6.04,19.75,2.59,cycling
87,21750,39.25,1.09,12.5,2.29,21.0,1.41,cycling
88,22000,44.0,1.0,17.0,1.22,17.67,4.03,cycling
89,22250,36.0,0.0,18.25,1.79,19.67,1.25,cycling
90,22500,35.25,1.3,19.25,5.07,16.5,6.69,cycling
91,22750,34.25,1.3,19.75,1.79,16.0,4.18,cycling
92,23000,33.75,1.3,16.75,2.05,22.5,1.12,cycling
93,23250,31.75,4.49,21.0,1.87,22.25,2.28,cycling
94,23500,38.33,1.7,16.67,1.25,22.0,1.58,cycling
95,23750,40.25,2.05,13.0,1.58,20.25,0.83,cycling
96,24000,43.25,2.49,12.75,2.49,19.0,1.87,cycling
97,24250,36.75,1.3,17.5,5.77,17.75,6.8,cycling
98,24500,33.75,1.3,19.5,2.69,21.33,0.47,cycling
99,24750,35.25,2.49,17.75,2.17,20.75,2.38,cycling
100,25000,34.0,5.66,22.0,0.82,21.75,3.77,cycling
101,25250,37.5,2.6,18.0,3.08,22.75,2.49,cycling
102,25500,40.25,1.3,15.75,2.95,22.25,1.09,cycling
103,25750,42.5,2.29,18.33,2.49,17.0,6.16,cycling
104,26000,37.0,1.73,15.0,4.95,14.5,3.5,cycling
105,26250,35.25,1.3,20.25,2.59,15.25,6.26,cycling
106,26500,31.75,7.36,16.67,3.86,21.0,2.94,cycling
107,26750,39.25,2.05,17.75,5.17,22.75,1.3,cycling
108,27000,38.0,0.82,15.75,4.26,20.33,1.25,cycling
109,27250,43.67,1.25,16.33,2.36,21.5,2.29,cycling
110,27500,40.75,1.79,16.25,2.86,14.75,2.77,cycling
111,27750,34.67,1.25,17.67,5.44,13.33,4.71,cycling
112,28000,34.25,1.3,19.0,1.41,15.67,8.26,cycling
113,28250,35.25,2.49,15.0,3.67,20.5,2.29,cycling
114,28500,35.0,4.85,19.0,3.94,20.5,3.57,cycling
115,28750,38.0,2.16,15.33,4.5,21.0,2.0,cycling
116,29000,41.8,2.14,12.8,5.46,19.33,2.21,cycling
117,29250,37.5,4.5,19.0,1.41,19.5,2.18,cycling
118,29500,34.5,1.5,20.75,1.48,16.5,3.77,cycling
119,29750,35.25,1.3,17.0,2.16,22.75,1.09,cycling
120,30000,32.75,4.92,17.75,4.02,22.25,1.79,cycling
121,30250,39.5,1.5,19.25,1.3,20.5,1.5,cycling
122,30500,40.0,1.22,10.33,4.19,17.67,0.47,cycling
123,30750,43.25,2.49,15.67,2.05,19.67,1.25,cycling
124,31000,36.75,1.3,17.5,2.6,17.0,5.15,cycling
125,31250,34.5,1.5,16.5,4.5,13.75,7.46,cycling
126,31500,35.5,4.72,19.75,2.38,17.0,2.12,cycling
127,31750,35.25,5.54,19.0,4.53,19.75,2.49,cycling
128,32000,39.0,2.45,16.0,1.22,24.0,0.0,cycling
129,32250,42.67,0.94,14.0,7.45,24.0,1.41,cycling
130,32500,39.67,2.62,24.0,0.0,21.25,4.32,cycling
131,32750,32.25,3.9,24.0,0.0,24.0,5.79,cycling
132,33000,33.33,4.71,24.0,0.0,7.25,7.95,cycling
133,33250,38.75,1.79,20.25,4.92,21.25,2.05,cycling
134,33500,38.75,2.77,19.0,2.55,18.5,2.18,cycling
135,33750,38.5,4.15,22.75,1.09,24.25,1.79,cycling
136,34000,42.75,1.48,15.67,2.05,21.5,2.29,cycling
137,34250,36.0,2.12,25.75,2.77,20.0,5.24,cycling
138,34500,32.0,1.22,24.5,1.5,12.25,3.11,cycling
139,34750,30.0,4.74,17.75,2.17,21.5,2.18,cycling
140,35000,36.75,2.49,20.75,0.43,15.75,4.97,cycling
141,35250,37.67,2.36,21.33,2.05,22.25,1.79,cycling
142,35500,43.5,1.5,17.33,0.94,14.33,2.62,cycling
143,35750,40.67,1.25,15.0,1.73,19.67,1.25,cycling
144,36000,33.75,1.3,26.75,1.64,18.25,4.21,cycling
145,36250,32.0,1.22,20.75,5.07,13.75,2.77,cycling
146,36500,29.33,8.18,19.67,2.49,21.75,1.48,cycling
147,36750,34.0,4.06,19.75,1.48,16.75,4.49,cycling
148,37000,40.33,2.05,16.67,2.62,22.25,1.3,cycling
149,37250,42.0,0.0,15.0,4.24,19.25,3.03,cycling
150,37500,35.75,2.17,24.5,4.15,21.75,1.92,cycling
151,37750,31.5,2.6,26.75,2.17,16.5,2.06,cycling
152,38000,34.25,5.89,19.25,2.86,22.0,4.95,cycling
153,38250,31.5,4.5,18.75,2.28,19.25,4.6,cycling
154,38500,35.25,2.86,17.25,3.27,18.25,3.7,cycling
155,38750,43.25,1.79,13.25,3.03,14.0,1.22,cycling
156,39000,37.5,2.6,17.75,6.5,16.5,2.6,cycling
157,39250,31.25,4.44,22.5,0.5,16.75,2.77,cycling
158,39500,33.25,4.92,19.75,4.09,17.75,2.17,cycling
159,39750,31.67,5.79,20.5,2.29,14.33,3.86,cycling
160,40000,36.25,4.76,18.25,4.02,18.25,4.76,cycling
161,40250,24.25,5.36,22.75,0.83,20.5,2.18,cycling
162,40500,41.25,3.11,16.75,3.27,17.75,2.86,cycling
163,40750,41.25,3.27,12.33,4.78,19.67,2.05,cycling
164,41000,35.0,2.83,18.5,6.5,24.67,3.4,cycling
165,41250,29.5,6.54,23.0,1.41,20.75,2.68,cycling
166,41500,38.33,1.7,16.0,1.63,21.75,2.49,cycling
167,41750,40.25,0.83,11.5,1.5,19.5,1.5,cycling
168,42000,42.0,0.0,15.25,2.38,22.75,2.95,cycling
169,42250,34.0,4.74,19.0,2.16,16.0,6.16,cycling
170,42500,34.5,1.5,19.0,2.74,22.5,3.84,cycling
171,42750,32.25,2.28,11.75,4.02,22.75,2.77,cycling
172,43000,35.25,1.3,18.75,1.3,12.5,9.07,cycling
173,43250,37.0,2.35,21.67,1.7,21.67,2.36,cycling
174,43500,34.0,4.85,20.0,1.41,23.67,2.05,cycling
175,43750,40.75,1.3,13.0,1.58,19.25,1.3,cycling
176,44000,43.5,1.5,11.25,5.36,21.5,2.5,cycling
177,44250,36.75,5.12,10.67,3.3,19.0,3.24,cycling
178,44500,33.25,0.43,22.25,3.03,20.5,2.96,cycling
179,44750,35.0,1.22,18.0,2.45,17.67,4.19,cycling
180,45000,34.5,1.5,15.33,2.05,21.67,0.47,cycling
181,45250,36.75,3.7,19.67,0.94,22.33,3.09,cycling
182,45500,38.0,3.67,16.5,6.1,22.25,1.79,cycling
183,45750,40.25,1.3,13.75,5.4,18.75,2.49,cycling
184,46000,44.33,0.94,10.5,1.12,18.67,6.85,cycling
185,46250,37.25,1.3,17.33,1.25,17.0,4.74,cycling
186,46500,33.75,1.3,23.75,0.43,18.25,7.69,cycling
187,46750,35.0,1.41,17.33,2.87,19.0,5.34,cycling
188,47000,34.25,4.26,20.75,1.79,21.0,3.56,cycling
189,47250,34.0,6.6,11.67,4.5,22.25,1.3,cycling
190,47500,41.0,1.22,12.33,2.49,23.0,1.22,cycling
191,47750,45.0,0.82,15.75,1.48,15.33,3.77,cycling
192,48000,36.0,2.55,16.33,4.64,18.5,2.87,cycling
193,48250,34.0,1.41,21.0,1.63,19.25,2.95,cycling
194,48500,35.25,1.3,16.67,0.94,24.0,0.0,cycling
195,48750,37.33,1.25,22.5,1.5,22.67,1.89,cycling
196,49000,36.0,4.24,17.0,2.94,20.75,4.44,cycling
197,49250,40.75,1.48,13.25,2.77,18.75,4.15,cycling
198,49500,41.75,3.49,16.75,3.56,20.75,2.49,cycling
199,49750,35.25,1.3,18.0,3.61,20.75,3.27,cycling
200,50000,33.75,1.3,20.5,2.29,19.25,5.45,cycling
201,50250,35.25,1.3,19.25,2.86,23.0,2.55,cycling
202,50500,31.5,4.5,19.0,4.42,22.0,5.15,cycling
203,50750,38.5,3.35,18.75,1.3,22.25,1.09,cycling
204,51000,41.75,1.79,8.75,3.63,21.0,1.87,cycling
205,51250,43.25,3.03,14.5,1.5,16.0,4.06,cycling
206,51500,34.5,2.6,16.5,1.5,17.5,0.5,cycling
207,51750,32.0,0.71,20.75,1.79,18.33,5.25,cycling
208,52000,34.25,1.79,16.67,1.7,21.67,3.3,cycling
209,52250,36.0,2.12,20.75,1.64,20.5,3.35,cycling
210,52500,36.0,2.45,16.75,4.82,23.33,3.77,cycling
211,52750,39.5,0.87,15.25,3.27,19.0,2.74,cycling
212,53000,42.67,0.94,13.5,1.5,21.75,2.28,cycling
213,53250,41.0,2.68,13.75,4.02,19.75,4.76,cycling
214,53500,34.0,1.41,21.0,2.16,18.75,7.46,cycling
215,53750,35.0,1.22,17.25,2.17,21.75,4.49,cycling
216,54000,36.75,1.3,19.25,3.56,23.5,0.87,cycling
217,54250,38.0,3.67,18.25,3.83,22.0,1.22,cycling
218,54500,40.25,1.09,12.0,2.55,23.5,0.5,cycling
219,54750,42.25,2.17,8.0,7.0,21.0,0.0,cycling
220,55000,41.75,2.17,13.33,1.89,13.0,3.74,cycling
221,55250,36.0,2.12,16.25,1.3,16.5,3.35,cycling
222,55500,33.75,1.3,16.5,1.12,18.0,5.2,cycling
223,55750,37.0,1.73,18.5,1.5,25.5,0.87,cycling
224,56000,35.33,4.03,21.0,4.24,24.33,1.25,cycling
225,56250,40.67,0.47,17.5,3.35,22.67,1.25,cycling
226,56500,40.67,1.25,6.0,4.0,22.75,1.3,cycling
227,56750,44.0,0.71,5.5,3.5,21.75,0.43,cycling
228,57000,44.0,0.0,12.25,2.59,22.5,0.5,cycling
229,57250,42.5,3.77,16.0,1.58,21.0,1.87,cycling
230,57500,35.75,1.79,17.25,2.17,17.25,7.73,cycling
231,57750,33.75,1.3,13.5,4.15,19.0,8.66,cycling
232,58000,32.75,5.67,17.5,5.68,21.5,3.57,cycling
233,58250,35.25,3.77,14.75,4.55,22.5,1.12,cycling
234,58500,40.0,1.41,12.0,4.32,22.5,0.5,cycling
235,58750,42.6,1.2,13.75,2.77,17.8,3.87,cycling
236,59000,38.25,1.92,15.0,2.45,22.0,3.67,cycling
237,59250,34.5,2.06,16.0,4.64,19.25,5.07,cycling
238,59500,34.67,1.89,11.0,3.0,19.33,3.4,cycling
239,59750,37.75,1.79,18.25,4.92,25.5,0.87,cycling
240,60000,31.67,6.6,17.67,2.36,22.75,1.79,cycling
241,60250,40.25,1.79,10.25,5.97,23.5,0.87,cycling
242,60500,43.25,2.49,9.75,4.49,16.75,2.95,cycling
243,60750,36.25,2.17,17.25,2.59,18.75,1.92,cycling
244,61000,34.25,1.79,12.0,6.6,17.5,5.5,cycling
245,61250,32.25,6.5,14.67,2.49,22.67,3.68,cycling
246,61500,34.75,3.49,18.0,5.52,24.0,1.22,cycling
247,61750,40.75,1.48,11.5,7.83,24.5,0.5,cycling
248,62000,43.25,2.49,8.33,5.19,18.25,5.31,cycling
249,62250,37.33,1.89,14.75,3.49,23.67,2.05,cycling
250,62500,33.5,1.5,16.5,2.29,17.75,5.31,cycling
251,62750,37.5,1.5,22.5,1.12,24.0,2.12,cycling
252,63000,37.25,4.76,18.5,1.5,21.75,2.28,cycling
253,63250,39.33,0.47,9.67,5.44,20.5,0.87,cycling
254,63500,44.0,0.82,18.0,0.0,20.0,1.63,cycling
255,63750,38.0,4.06,13.5,3.91,19.25,2.05,cycling
256,64000,34.5,1.5,16.75,2.77,16.0,6.6,cycling
257,64250,36.0,2.12,14.75,3.63,23.5,0.87,cycling
258,64500,33.0,5.61,17.5,4.15,17.25,5.89,cycling
259,64750,41.0,1.58,16.75,1.64,22.5,2.6,cycling
260,65000,43.0,2.92,15.0,0.0,18.0,4.24,cycling
261,65250,35.25,2.49,20.33,1.7,15.0,2.94,cycling
262,65500,35.0,1.41,14.5,1.5,19.67,1.25,cycling
263,65750,36.25,2.49,18.75,3.34,19.25,2.49,cycling
264,66000,34.25,7.56,16.5,2.06,19.75,4.6,cycling
265,66250,41.33,1.7,11.0,0.0,22.33,0.94,cycling
266,66500,43.25,2.49,13.0,5.1,19.67,3.09,cycling
267,66750,36.5,1.5,17.5,3.57,22.67,1.25,cycling
268,67000,35.25,1.3,14.25,5.45,18.0,3.67,cycling
269,67250,33.0,3.0,18.5,1.5,21.67,1.7,cycling
270,67500,39.75,1.3,18.0,2.16,19.67,0.94,cycling
271,67750,42.25,2.68,12.25,4.55,16.25,6.02,cycling
272,68000,35.25,1.3,16.67,3.09,22.0,3.08,cycling
273,68250,35.0,1.41,18.5,1.66,13.33,6.85,cycling
274,68500,33.0,0.0,11.67,5.31,21.0,1.22,cycling
275,68750,35.75,1.79,19.75,3.7,18.0,3.74,cycling
276,69000,32.5,5.55,18.0,2.83,19.5,3.84,cycling
277,69250,40.75,1.09,10.5,6.34,19.5,0.87,cycling
278,69500,40.0,2.74,13.0,2.74,15.0,3.24,cycling
279,69750,35.0,1.22,19.75,3.77,15.0,2.55,cycling
280,70000,35.25,1.3,14.75,3.83,21.0,1.87,cycling
281,70250,31.75,4.76,19.25,1.79,20.75,3.27,cycling
282,70500,38.0,4.74,15.75,2.05,21.75,1.3,cycling
283,70750,42.75,1.3,9.75,4.82,20.25,1.3,cycling
284,71000,42.5,2.29,10.67,5.44,14.0,4.32,cycling
285,71250,35.0,2.12,19.0,2.74,18.25,4.15,cycling
286,71500,34.5,1.5,17.75,2.05,20.25,3.9,cycling
287,71750,33.5,2.87,16.5,6.87,22.0,2.74,cycling
288,72000,38.67,4.71,16.0,2.55,19.0,2.94,cycling
289,72250,42.0,2.24,13.0,1.63,22.0,1.58,cycling
290,72500,43.0,2.83,11.67,0.47,17.5,2.5,cycling
291,72750,35.25,2.49,18.25,3.7,18.5,3.77,cycling
292,73000,34.5,1.5,17.25,4.15,17.75,7.4,cycling
293,73250,36.0,2.55,21.5,2.29,18.75,4.44,cycling
294,73500,31.5,6.8,18.5,3.84,21.25,3.9,cycling
295,73750,41.0,1.22,11.75,3.19,22.5,0.87,cycling
296,74000,43.75,1.64,11.5,2.5,13.0,5.74,cycling
297,74250,37.25,1.64,18.0,3.61,13.75,5.31,cycling
298,74500,36.0,0.0,20.25,1.92,16.25,5.07,cycling
299,74750,35.5,2.87,17.25,2.86,21.0,2.45,cycling
300,75000,31.5,5.94,17.75,4.32,21.75,1.92,cycling
301,75250,41.0,1.22,15.33,2.62,21.25,0.83,cycling
302,75500,44.5,0.5,11.25,3.96,17.75,0.43,cycling
303,75750,39.75,3.56,14.5,4.5,23.25,2.49,cycling
304,76000,33.25,0.43,23.0,1.41,12.67,8.18,cycling
305,76250,36.0,0.0,13.5,3.35,21.0,0.0,cycling
